comment_id,message,plu_pro,sin_pro,word_count,char_count,allcaps_c,emoji_count,emoji_categories,clarity_mean,arousal_mean,valence_mean,familarity_mean,complexity_mean
ct_970,:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,0,0,1,546,0,21,"['face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection', 'face-affection']","[79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75, 79.75]","[42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571, 42.428571]","[90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286, 90.464286]","[87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0]","[51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571, 51.678571]"
ct_971,:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-fuchsia-tongue-out::face-fuchsia-tongue-out::face_savoring_food::zany_face:,0,0,1,138,0,2,"['face-tongue', 'face-tongue']","[58.074074, 55.538462]","[44.37037, 66.461538]","[82.925926, 64.846154]","[70.222222, 58.730769]","[40.148148, 59.576923]"
ct_973,sublime:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,0,0,1,103,1,3,"['face-smiling', 'face-smiling', 'face-smiling']","[87.290323, 87.290323, 87.290323]","[54.064516, 54.064516, 54.064516]","[85.096774, 85.096774, 85.096774]","[84.064516, 84.064516, 84.064516]","[26.774194, 26.774194, 26.774194]"
ct_974,:musical_note::musical_notes::sparkles::sparkles:,0,0,1,49,0,4,"['event', 'event', 'music', 'music']",[],[],[],[],[]
ct_975,:bomb::bomb::bomb::bomb::collision::collision::collision:,0,0,1,57,0,7,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_976,true classic of electronic music,0,0,5,32,0,0,[],[],[],[],[],[]
ct_977,:peace_symbol::peace_symbol::peace_symbol::peace_symbol::peace_symbol::peace_symbol::peace_symbol::peace_symbol:,0,0,1,112,0,8,"['religion', 'religion', 'religion', 'religion', 'religion', 'religion', 'religion', 'religion']",[],[],[],[],[]
ct_979,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,90,0,6,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_980,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,0,0,1,88,0,0,[],[],[],[],[],[]
ct_981,@arte concert thanks for responding. didn't know. thanks for all you do,0,0,12,71,1,0,[],[],[],[],[],[]
ct_982,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,75,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_983,:raising_hands::sparkles::raising_hands::sparkles::raising_hands:,0,0,1,65,0,5,"['event', 'event', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_986,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::duck::sun_with_face::sun_with_face:,0,0,1,126,0,6,"['animal-bird', 'face-affection', 'face-affection', 'face-affection', 'sky & weather', 'sky & weather']","[78.142857, 78.142857, 78.142857]","[49.642857, 49.642857, 49.642857]","[91.464286, 91.464286, 91.464286]","[88.214286, 88.214286, 88.214286]","[41.821429, 41.821429, 41.821429]"
ct_989,:fire::fire::fire::fire::fire:,0,0,1,30,0,5,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_990,:firecracker::firecracker::firecracker::firecracker:,0,0,1,52,0,4,"['event', 'event', 'event', 'event']",[],[],[],[],[]
ct_993,moby sweats e,0,0,3,13,0,0,[],[],[],[],[],[]
ct_994,:red_heart::fire::red_heart::fire::red_heart::fire::red_heart:,0,0,1,62,0,7,"['emotion', 'emotion', 'emotion', 'emotion', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_995,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,60,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_996,"this is just awesome, this is art e",0,0,8,35,0,0,[],[],[],[],[],[]
ct_999,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,90,0,6,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1000,:fire::cyclone::fire::cyclone::fire::cyclone:,0,0,1,45,0,6,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_1001,a 1991 song is now just like a 1958 song in 1991.,0,0,12,49,0,0,[],[],[],[],[],[]
ct_1004,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::loudly_crying_face::loudly_crying_face::loudly_crying_face:,0,0,1,120,0,7,"['emotion', 'emotion', 'emotion', 'emotion', 'face-concerned', 'face-concerned', 'face-concerned']","[77.038462, 77.038462, 77.038462]","[81.692308, 81.692308, 81.692308]","[14.153846, 14.153846, 14.153846]","[77.230769, 77.230769, 77.230769]","[68.423077, 68.423077, 68.423077]"
ct_1005,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_1006, amazing :water_wave::musical_note::musical_notes::collision:,0,0,2,61,0,4,"['emotion', 'music', 'music', 'sky & weather']",[],[],[],[],[]
ct_1007,i am feeling sooooo real!,0,1,5,25,1,0,[],[],[],[],[],[]
ct_1008,everyone it was very nice watching with you ,0,0,8,44,0,0,[],[],[],[],[],[]
ct_1009,chile :heart_on_fire:,0,0,2,21,1,1,['emotion'],[],[],[],[],[]
ct_1010,:crying_face:,0,0,1,13,0,1,['face-concerned'],[66.75],[64.5],[27.535714],[74.464286],[41.035714]
ct_1011,incredible mood,0,0,2,15,0,0,[],[],[],[],[],[]
ct_1012,:hand_with_fingers_splayed::smiling_face_with_smiling_eyes:,0,0,1,59,0,2,"['face-smiling', 'hand-fingers-open']",[80.785714],[25.678571],[87.464286],[88.5],[20.607143]
ct_1013,thank you arte concert for giving us this awesome night with moby,1,0,12,65,0,0,[],[],[],[],[],[]
ct_1014,agreed t,0,0,2,8,0,0,[],[],[],[],[],[]
ct_1015,:speaker_high_volume::face-red-heart-shape::face-blue-heart-eyes:some dunt thanks :winking_face::thumbs_up_medium-light_skin_tone:,0,0,4,130,0,2,"['face-smiling', 'sound']",[53.580645],[45.870968],[63.935484],[82.354839],[27.516129]
ct_1016,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::loudly_crying_face::loudly_crying_face::loudly_crying_face:,0,0,1,120,0,7,"['emotion', 'emotion', 'emotion', 'emotion', 'face-concerned', 'face-concerned', 'face-concerned']","[77.038462, 77.038462, 77.038462]","[81.692308, 81.692308, 81.692308]","[14.153846, 14.153846, 14.153846]","[77.230769, 77.230769, 77.230769]","[68.423077, 68.423077, 68.423077]"
ct_1018,:face-red-heart-shape:..............,0,0,1,36,0,0,[],[],[],[],[],[]
ct_1019,:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::raising_hands_light_skin_tone::raising_hands_light_skin_tone:,0,0,1,126,0,4,[],[],[],[],[],[]
ct_1020,thank you for the broadcast,0,0,5,27,0,0,[],[],[],[],[],[]
ct_1022,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,0,0,1,132,0,0,[],[],[],[],[],[]
ct_1025,:raising_hands::raising_hands::raising_hands::raising_hands::raising_hands:,0,0,1,75,0,5,"['hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_1030,:hand-pink-waving:bye bye,0,0,2,25,0,0,[],[],[],[],[],[]
ct_1033,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,60,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1034,:fire::fire::fire::fire::fire:,0,0,1,30,0,5,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_1036,it was amazing thank you ,0,0,5,25,0,0,[],[],[],[],[],[]
ct_1037,:clapping_hands::open_hands::clapping_hands::open_hands::clapping_hands:,0,0,1,72,0,5,"['hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_1040,global electronic dance music:firecracker:,0,0,4,42,0,1,['event'],[],[],[],[],[]
ct_1041,:smiling_face_with_hearts:,0,0,1,26,0,1,['face-affection'],[79.75],[42.428571],[90.464286],[87.0],[51.678571]
ct_1042,moby :red_heart: go vegan,0,0,4,25,3,1,['emotion'],[],[],[],[],[]
ct_1043,"and don't forget your ""towels"" folks",0,0,6,36,0,0,[],[],[],[],[],[]
ct_1045,:red_heart::red_heart::red_heart:,0,0,1,33,0,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1047,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,60,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1048,thanks for this @arte concert love for everyone :red_heart: ,0,0,9,60,1,1,['emotion'],[],[],[],[],[]
ct_1049,thousand!,0,0,1,9,0,0,[],[],[],[],[],[]
ct_1050,techno brutal himno ,0,0,3,20,0,0,[],[],[],[],[],[]
ct_1051,:heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation:,0,0,1,76,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1055,:collision::collision::collision::collision::raised_fist::raised_fist::raised_fist:,0,0,1,83,0,7,"['emotion', 'emotion', 'emotion', 'emotion', 'hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed']",[],[],[],[],[]
ct_1056,:thanksdoc::yt::thanksdoc:,0,0,1,26,0,3,[],[],[],[],[],[]
ct_1057,:collision::purple_heart::woman_dancing_medium-dark_skin_tone:,0,0,1,62,0,2,"['emotion', 'emotion']",[],[],[],[],[]
ct_1060,:raised_fist::raised_fist::raised_fist::raised_fist::raised_fist:,0,0,1,65,0,5,"['hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed']",[],[],[],[],[]
ct_1062,:raised_fist::raised_fist::raised_fist::raised_fist:,0,0,1,52,0,4,"['hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed']",[],[],[],[],[]
ct_1065,:raised_fist::raised_fist::raised_fist::raised_fist:,0,0,1,52,0,4,"['hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed', 'hand-fingers-closed']",[],[],[],[],[]
ct_1067,fire,0,0,1,4,0,0,[],[],[],[],[],[]
ct_1068,:blue_heart:,0,0,1,12,0,1,['emotion'],[],[],[],[],[]
ct_1070,:yellow_heart:,0,0,1,14,0,1,['emotion'],[],[],[],[],[]
ct_1071,:bomb::bomb::bomb::bomb:,0,0,1,24,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1072,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,75,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1073,never gonna give you up on a drop please,0,0,9,40,0,0,[],[],[],[],[],[]
ct_1074,@arte concert can you put a setlist into the description as well?,0,0,12,65,1,0,[],[],[],[],[],[]
ct_1075,thats so cool! ntzntzntzntz,0,0,4,27,0,0,[],[],[],[],[],[]
ct_1077,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,75,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1078,:bomb::bomb::bomb::bomb::bomb::bomb:,0,0,1,36,0,6,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1079,no we're listening to a world record track.,1,0,8,43,0,0,[],[],[],[],[],[]
ct_1080,:heart_with_arrow::heart_with_arrow::heart_with_arrow:,0,0,1,54,0,3,"['emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1082,:blue_heart:,0,0,1,12,0,1,['emotion'],[],[],[],[],[]
ct_1083,:yellow_heart:,0,0,1,14,0,1,['emotion'],[],[],[],[],[]
ct_1084,:bomb::bomb::bomb::bomb::bomb:,0,0,1,30,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1085,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,120,0,8,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1088,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,75,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1089,:bomb::bomb::bomb::bomb:,0,0,1,24,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1090,:fire::fire::fire::fire:,0,0,1,24,0,4,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_1091,:raising_hands::fire::raising_hands::fire::raising_hands::fire:,0,0,1,63,0,6,"['hands', 'hands', 'hands', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_1093,:blue_heart:,0,0,1,12,0,1,['emotion'],[],[],[],[],[]
ct_1094,:yellow_heart:,0,0,1,14,0,1,['emotion'],[],[],[],[],[]
ct_1096,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,60,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1097,:raising_hands::raising_hands::raising_hands::raising_hands::raising_hands:,0,0,1,75,0,5,"['hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_1098,"moby did a lot of drugs when he wrote his songs he once told. actually most music artists did, but moby seems to have gotten the right dose of the right stuff :rocket-red-countdown-liftoff:",0,0,33,189,0,0,[],[],[],[],[],[]
ct_1099,go vegan :red_heart: ,0,0,3,21,2,1,['emotion'],[],[],[],[],[]
ct_1100,:skull_and_crossbones::bomb::waving_hand::love-you_gesture_light_skin_tone:,0,0,1,75,0,3,"['emotion', 'face-negative', 'hand-fingers-open']",[65.269231],[74.692308],[17.884615],[37.692308],[62.692308]
ct_1101,:face-red-heart-shape:,0,0,1,22,0,0,[],[],[],[],[],[]
ct_1103,:blue_heart:,0,0,1,12,0,1,['emotion'],[],[],[],[],[]
ct_1104,:yellow_heart:,0,0,1,14,0,1,['emotion'],[],[],[],[],[]
ct_1106,"this ist called ""thousand"". and it has 1000 bpm...",0,0,9,50,1,0,[],[],[],[],[],[]
ct_1107,la wea hermosaaaa:heart_on_fire:,0,0,3,32,0,1,['emotion'],[],[],[],[],[]
ct_1108,yesss:fire::raising_hands::fire::raising_hands::fire::raising_hands::fire:,0,0,1,74,0,7,"['hands', 'hands', 'hands', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_1109,@arte concert thx!!!!!,0,0,3,22,1,0,[],[],[],[],[],[]
ct_1111,oh yes oh yes!!:volcano-green-lava-orange:,0,0,4,42,0,0,[],[],[],[],[],[]
ct_1112,go vegan :red_heart: argentina moby ,0,0,5,36,4,1,['emotion'],[],[],[],[],[]
ct_1113,hard before other,0,0,3,17,0,0,[],[],[],[],[],[]
ct_1114,:collision::collision::collision::raised_fist::raised_fist:,0,0,1,59,0,5,"['emotion', 'emotion', 'emotion', 'hand-fingers-closed', 'hand-fingers-closed']",[],[],[],[],[]
ct_1118,go vegan :red_heart: ,0,0,3,21,2,1,['emotion'],[],[],[],[],[]
ct_1119,:bomb::bomb::bomb::bomb:,0,0,1,24,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1121,:face_savoring_food::face_savoring_food::face_savoring_food:,0,0,1,60,0,3,"['face-tongue', 'face-tongue', 'face-tongue']","[58.074074, 58.074074, 58.074074]","[44.37037, 44.37037, 44.37037]","[82.925926, 82.925926, 82.925926]","[70.222222, 70.222222, 70.222222]","[40.148148, 40.148148, 40.148148]"
ct_1126,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,75,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1127,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0,0,1,75,0,5,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1129,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::collision::collision::collision::collision:,0,0,1,119,0,9,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1131,bass,0,0,1,4,0,0,[],[],[],[],[],[]
ct_1132,:fire::fire::fire::fire::fire::fire::fire:,0,0,1,42,0,7,"['sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_1133,:red_heart::yellow_heart::green_heart::blue_heart:,0,0,1,50,0,4,"['emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1134,"if someone wants to listen to other music of this speed, google ""the berzerker""",0,0,14,79,0,0,[],[],[],[],[],[]
ct_1135,:heart_on_fire:,0,0,1,15,0,1,['emotion'],[],[],[],[],[]
ct_1136,:clapping_hands::clapping_hands::clapping_hands:,0,0,1,48,0,3,"['hands', 'hands', 'hands']",[],[],[],[],[]
ct_1137,"thank you, thank you, thank you moby! ",0,0,7,38,3,0,[],[],[],[],[],[]
ct_1138,:folded_hands_light_skin_tone::heart_on_fire::raising_hands_light_skin_tone:,0,0,1,76,0,3,['emotion'],[],[],[],[],[]
ct_1139,<3,0,0,1,2,0,0,[],[],[],[],[],[]
ct_1140,:eyes-purple-crying:,0,0,1,20,0,0,[],[],[],[],[],[]
ct_1142,25 years,0,0,2,8,0,0,[],[],[],[],[],[]
ct_1143,:yellow_heart::fire::fire::raising_hands_medium-light_skin_tone::sparkles:,0,0,1,74,0,4,"['emotion', 'event', 'sky & weather', 'sky & weather']",[],[],[],[],[]
ct_1145,:raising_hands::red_heart:,0,0,1,26,0,2,"['emotion', 'hands']",[],[],[],[],[]
ct_1148,thanks arte,0,0,2,11,0,0,[],[],[],[],[],[]
ct_1150,<3,0,0,1,2,0,0,[],[],[],[],[],[]
ct_1151,thank you moby and arte! have a wonderful evening!,0,0,9,50,0,0,[],[],[],[],[],[]
ct_1152,thanks arte!!!!!!!!!!!!!!!!!!!!!!!,0,0,2,34,2,0,[],[],[],[],[],[]
ct_1154,@arte concert thanks!,0,0,3,21,1,0,[],[],[],[],[],[]
ct_1155,boy you're the one..,0,0,4,20,0,0,[],[],[],[],[],[]
ct_1156,spectacular concert :heart_exclamation::heart_exclamation::heart_exclamation::heart_exclamation:thank you arte and moby :red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,0,0,8,197,1,11,"['emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion', 'emotion']",[],[],[],[],[]
ct_1159,":clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone: excellent show ., thanks for 25yrs of great tunes :bullseye: :OK_hand_medium-light_skin_tone:",0,0,12,172,0,1,['game'],[],[],[],[],[]
ct_1160,merci @arte concert :yougotthis:,0,0,4,32,1,1,[],[],[],[],[],[]
ct_1161,:open_hands::clapping_hands::open_hands::clapping_hands:,0,0,1,56,0,4,"['hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_1163,yooo @arte concert thx,0,0,4,22,2,0,[],[],[],[],[],[]
ct_1164,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_1165,:black_heart:,0,0,1,13,0,1,['emotion'],[],[],[],[],[]
ct_1166,go vegan :red_heart: argentina ,0,0,4,31,3,1,['emotion'],[],[],[],[],[]
ct_1167,:red_heart:,0,0,1,11,0,1,['emotion'],[],[],[],[],[]
ct_1168,:black_heart:,0,0,1,13,0,1,['emotion'],[],[],[],[],[]
ct_1169,thx arte!,0,0,2,9,0,0,[],[],[],[],[],[]
ct_1170,:blue_heart:,0,0,1,12,0,1,['emotion'],[],[],[],[],[]
ct_1171,:yellow_heart:,0,0,1,14,0,1,['emotion'],[],[],[],[],[]
ct_1174,:hand-pink-waving:,0,0,1,18,0,0,[],[],[],[],[],[]
ct_1175,go vegan :red_heart: ,0,0,3,21,2,1,['emotion'],[],[],[],[],[]
ct_1,:pinched_fingers:,0,0,1,17,0,1,['hand-fingers-partial'],[],[],[],[],[]
ct_2,omg what! hell yes.,0,0,4,19,0,0,[],[],[],[],[],[]
ct_4,ohh i did not planed for this. thank u arte!,0,1,10,44,0,0,[],[],[],[],[],[]
ct_6,when live natura one end parada street zurich,0,0,8,45,0,0,[],[],[],[],[],[]
ct_7,:head_shaking_vertically::headphone::play_button:,0,0,1,49,0,3,"['av-symbol', 'music']",[],[],[],[],[]
ct_8,:face-orange-tv-shape:,0,0,1,22,0,0,[],[],[],[],[],[]
ct_12,nils frahm is a master of counterpoint in music. he builds complex and beautiful music through simple elements.,0,0,18,111,0,0,[],[],[],[],[],[]
ct_15,:musical_keyboard::musical_keyboard::musical_keyboard::musical_keyboard::musical_keyboard:,0,0,1,90,0,5,"['musical-instrument', 'musical-instrument', 'musical-instrument', 'musical-instrument', 'musical-instrument']",[],[],[],[],[]
ct_16,:hand-pink-waving:,0,0,1,18,0,0,[],[],[],[],[],[]
ct_17,:face-fuchsia-wide-eyes:,0,0,1,24,0,0,[],[],[],[],[],[]
ct_18,nils you are my true inspiration thank you i love you ,0,2,11,54,0,0,[],[],[],[],[],[]
ct_19,i never thought i'd get to see the day when i could watch nils frahm live; this is *fantastic*,0,3,19,94,0,0,[],[],[],[],[],[]
ct_22,is this magic?,0,0,3,14,0,0,[],[],[],[],[],[]
ct_23,what instrument is he playing? i've never seen that before :0,0,1,11,61,0,0,[],[],[],[],[],[]
ct_24,:heart_suit:,0,0,1,12,0,1,['game'],[],[],[],[],[]
ct_26,"""glass harmonica""",0,0,2,17,0,0,[],[],[],[],[],[]
ct_28,"never heard of this instrument, and seems that it was made by benjamin franklin itself !",0,0,16,88,0,0,[],[],[],[],[],[]
ct_29,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0,0,1,80,0,5,"['hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_31,"painting with music and emotions, thanks arte:heart_hands::heart_hands::heart_hands:",0,0,7,84,0,3,[],[],[],[],[],[]
ct_32,"omg, love him! much love from lyon!",0,0,7,35,1,0,[],[],[],[],[],[]
ct_35,:smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,0,0,1,60,0,2,"['face-affection', 'face-affection']","[78.142857, 78.142857]","[49.642857, 49.642857]","[91.464286, 91.464286]","[88.214286, 88.214286]","[41.821429, 41.821429]"
ct_36,the crowd is standing and not sitting for this kind of music? weird decision,0,0,14,76,0,0,[],[],[],[],[],[]
ct_37,:),0,0,1,2,0,0,[],[],[],[],[],[]
ct_38,stop the time,0,0,3,13,0,0,[],[],[],[],[],[]
ct_40,"finally new live music from nils, recorded with the technical excellence of the arte team.thank you so much! :)",0,0,19,111,0,0,[],[],[],[],[],[]
ct_42,greetings from greece!! great live!!!,0,0,5,37,0,0,[],[],[],[],[],[]
ct_43,greetings from southern spain,0,0,4,29,0,0,[],[],[],[],[],[]
ct_44,:eyes-pink-heart-shape::eyes-pink-heart-shape::eyes-pink-heart-shape:,0,0,1,69,0,0,[],[],[],[],[],[]
ct_45,"greetings from sofia, bulgaria",0,0,4,30,0,0,[],[],[],[],[],[]
ct_46,bonsoir from austria - enjyoing this very much,0,0,8,46,0,0,[],[],[],[],[],[]
ct_47,"awesome concert, thank you for streaming this",0,0,7,45,0,0,[],[],[],[],[],[]
ct_48,"bonsoir from amsterdam, the netherlands",0,0,5,39,0,0,[],[],[],[],[],[]
ct_51,awesome nils - greetings from finland!,0,0,6,38,0,0,[],[],[],[],[],[]
ct_52,so deep and rich and emotional. what a great musician!,0,0,10,54,0,0,[],[],[],[],[],[]
ct_54,love the swing and groove on this,0,0,7,33,0,0,[],[],[],[],[],[]
ct_57,hi from scotland,0,0,3,16,0,0,[],[],[],[],[],[]
ct_59,i would probably be the only one in the audience standing up and dancing lol,0,1,15,76,0,0,[],[],[],[],[],[]
ct_60,is this berduxa 2024 revision?,0,0,5,30,0,0,[],[],[],[],[],[]
ct_63,saw him live 3 times-,0,0,5,21,0,0,[],[],[],[],[],[]
ct_69,and all in latvia,0,0,4,17,0,0,[],[],[],[],[],[]
ct_71,feeling more and more relaxed after a hard day,0,0,9,46,0,0,[],[],[],[],[],[]
ct_72,if y'all are just listening to this on headphones or laptop speakers.... you are missing out,0,0,16,92,0,0,[],[],[],[],[],[]
ct_73,many thanks for that concert of genius nils frahm,0,0,9,49,0,0,[],[],[],[],[],[]
ct_81,@arte concert will this set be uploaded afterwards?? <3,0,0,9,55,1,0,[],[],[],[],[],[]
ct_83,thanks! for how long will it be available?,0,0,8,42,0,0,[],[],[],[],[],[]
ct_85,thanks!!!:hugging_face:,0,0,1,23,0,1,['face-hand'],[70.461538],[24.115385],[89.615385],[79.192308],[55.115385]
ct_87,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands: ,0,0,1,81,0,5,"['hands', 'hands', 'hands', 'hands', 'hands']",[],[],[],[],[]
ct_91,pure theme for cinema paradise!!!,0,0,5,33,0,0,[],[],[],[],[],[]
ct_92,"thanks for the recording, arte ",0,0,5,31,1,0,[],[],[],[],[],[]
ct_93,nice vintage gear & sound,0,0,5,25,0,0,[],[],[],[],[],[]
ct_94,there are strange insects in paris :d,0,0,7,37,0,0,[],[],[],[],[],[]
ct_95,love this reflection of sounds!,0,0,5,31,0,0,[],[],[],[],[],[]
ct_97,:fire:,0,0,1,6,0,1,['sky & weather'],[],[],[],[],[]
